object_id,display_template,title,provenance,binding_description,date,title,location,Publisher,longitude,latitude,subject,local_note,editor,creator,note,call_number,,
buch_745,record,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,,Illustrated blue paper over boards; gilt edges. ,1822,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,Leipzig, Georg Joachim Göschen,,,Dance ; music ; drama ; poetry ; stories ; charades ; puzzles.,,"Kind, Friedrich.","Kind; Lindau; Castelli; Nordstern; Castelli; v. Houwald, Ernst; Brachmann; Haug; Krug v. Nidda.",,PT19.T35,,
buch_746,record,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,,Red paper wrapper over illustrated green paper over boards; gilt edges,1823,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,Leipzig, Georg Joachim Göschen,,,Dance ; music ; drama ; poetry ; stories ; charades ; puzzles.,,"Kind, Friedrich.","Kind; Contessa; Brachmann; Haug; Krug v. Nidda; Gehe, Eduard; Lindau; Castelli; Langbein; Nordstern.",,PT19.T35,,
buch_747,record,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,Former owner's inscription: [illegible].,Illustrated orange paper over boards; gilt edges; partially rebound with tan cloth.,1824,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,Leipzig, Georg Joachim Göschen,,,Dance ; music ; drama ; poetry ; stories ; charades ; puzzles.,,"Kind, Friedrich.","Kind, F.; De la Motte Fouque; Alexis, Willibald; Castelli; v. Treitschke; Hase; Schlippenbach; Nordstern; Seidl; Schenk.",,PT19.T35,,
buch_748,record,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,,Illustrated orange paper over boards; gilt edges; partially rebound with tan cloth.,1825,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,Leipzig, Georg Joachim Göschen,,,Dance ; music ; drama ; stories ; poetry ; charades ; puzzles.,,"Kind, Friedrich.",Kind; Willibald; De la Motte Fouque; Brachmann; Nordstern; Costenoble; Castelli; Bürger; Langbein; Pandin.,,PT19.T35,,
buch_749,record,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,,Illustrated blue paper over boards; gilt edges. ,1826,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,Leipzig, Georg Joachim Göschen,,,Dance ; music ; poetry ; drama ; biography ; stories ; charades ; puzzles.,,"Kind, Friedrich.",Kind; De la Motte Fouque; Contessa; Nordstern; Haug; Wähner; Sternberg; Maltitz; Tiedge; Kuhn.,,PT19.T35,,
buch_750,record,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,,Illustrated cream paper over boards; gilt edges. ,1827,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,Leipzig, Georg Joachim Göschen,,,Dance ; music ; puzzles. poetry ; stories ; novella ; charades.,,"Kind, Friedrich.",Kind; Lohmann; Baggesen; De la Motte Fouque; Tiedge; Goethe; Zollikofer; Chezy; Nordstern; v. Weber.,,PT19.T35,,
buch_751,record,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,,Gold tooled blue paper over boards; gilt edges.,1828,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,Leipzig, Georg Joachim Göschen,,,Dance ; music ; drama ; stories ; fable ; novellas.,,"Kind, Friedrich.",Kind; v. Schenk; Förster; Salvatorello; v. Houwald; Quandt.,,PT19.T35,,
buch_752,record,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,,"Green-white-pink paper over boards with engraved design, gilt edges.",1829,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,Leipzig, Georg Joachim Göschen,,,Poetry ; stories ; memoirs ; charades ; puzzles.,,"Kind, Friedrich.",Heusinger; Salvatorello; Schenk; Nordstern; Kind; Lohmann; Förster.,,PT19.T35,,
buch_753,record,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,,Embossed pink paper over boards; gilt edges. ,1830,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,Leipzig, C.H. F. Hartmann,,,Drama ; poetry ; stories ; novella ; fables.,,"Kind, Friedrich.","Kind; Schefer; Tschabuschnigg; v. Brunnow; Graf Blankensee; Heusinger; v. Alvensleben; Halibsch; Ritter, A.",,PT19.T35,,
buch_754,record,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,,Embossed pink paper over boards; gilt edges; partially rebound with gray cloth.,1831,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,Leipzig, C.H. F. Hartmann,,,Poetry ; novella ; stories ; autobiography.,,"Kind, Friedrich.","Kind; Kruse; Wolff, O. L. B.; v. Brunnow; Lohmann; Bechstein; Nordstern; v. Weyrauch. ",,PT19.T35,,
buch_755,record,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,,Embossed red paper over boards; gilt edges; partially rebound with red cloth.,1832,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,Leipzig, C.H. F. Hartmann,,,Poetry ; novellas ; fable ; stories.,,"Kind, Friedrich.",Kind; Schmelkes; Ungern-Sternberg; v. Deuern; Lohmann; Dietrich; v. Schweizer.,,PT19.T35,,
buch_756,record,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,,Cream paper over boards; gilt edges; partially rebound with tan cloth.,1833,W. G. Becker's Taschenbuch zum geselligen Vergnügen.,Leipzig, C.H. F. Hartmann,,,Music ; poetry ; drama ; novellas ; stories.,,"Kind, Friedrich.","Kruse, L.; Blumenhagen; Ferrand; v. Deuern; Wetzel; Vogl; Kaltenbrunner; Jemand, W.; Castelli; Morvell. ",,PT19.T35,,
buch_757,record,Thalia Taschenbuch.,,1/4 black cloth with overprinted marbled paper over boards.,1845,Thalia Taschenbuch.,Wien, Jacob Dirnböck,,,Music ; poetry ; novellas ; stories ; drama.,,"Vogl, J. N.",Vogl; Seidl; Anschütz; Hannusch; Schaffer; Castelli; Bauernfeld; Scheyrer; Straube; Arming.,,PT19.T5 v.32,,
buch_758,record,Thalia Taschenbuch.,,Illustrated pink paper over boards; gilt edges; pink slipcase.,1846,Thalia Taschenbuch.,Wien, Jacob Dirnböck,,,Music ; stories ; novellas.,,"Vogl, J. N.","Vogl; v. Remekhazy, Josephine; Oberleitner, Carl; v. Pirkenau; Norbert, L.",,PT19.T5 v.33,,
buch_759,record,Thalia Taschenbuch.,Former owner's inscription: [illegible].,Illustrated tan paper over boards; gilt edges; partially rebound with brown paper.,1849,Thalia Taschenbuch.,Wien, Jacob Dirnböck,,,Proverbs ; poetry ; novellas ; epigrams.,,"Vogl, J. N.","Hardmuth; Anschütz; Spindler; Vogl; Prechtler; Gigl; Hannusch; Hebbel; Feuchtersleben; Langer, A.",,PT19.T5 v.36,,
buch_760,record,Thalia Taschenbuch.,,Gold and blue decorated white paper over boards; gilt edges.,1851,Thalia Taschenbuch.,Wien, Jacob Dirnböck,,,Poetry ; novellas ; stories ; songs.,,"Vogl, J. N.","Steinebach; Straube; v. Remekhazy; Kaltenbrunner; Vogl; v. Massow, Clara; Puff, Rudolf; Pannasch; Vogl, Theodor; Bauernfeld.",,PT19.T5 v.38,,
buch_761,record,Thalia Taschenbuch.,,Gold tooled green cloth over boards; gilt edges.,1853,Thalia Taschenbuch.,Wien, Jacob Dirnböck,,,Poetry ; novellas ; stories.,,"Vogl, J. N.","Bauernfeld; Grillparzer; Vogl, J. N.; Vogl, C. T.; Rick, C.; Castelli; Seidl; Hannusch; Patuzzi; Steinebach, F.",,PT19.T5 v.40,,
buch_762,record,Thalia Taschenbuch.,,Gold tooled white paper over boards; gilt edges.,1856,Thalia Taschenbuch.,Wien, Jacob Dirnböck,,,Poetry ; stories.,,"Vogl, J. N.","v. Massow; Scheyrer; Bauernfeld; Fitzinger; Seidl; Patuzzi; Steinebach; Castelli; v. Metzerich, W.; Vogl, J. N.",,PT19.T5 v.43,,
buch_763,record,Thalia Taschenbuch.,,Gold tooled green paper over boards; gilt edges.,1857,Thalia Taschenbuch.,Wien, Jacob Dirnböck,,,Poetry ; fables ; stories.,,"Vogl, J. N.","Bauernfeld; Grillparzer; Puff, R.; Neumayr; Vogl, J. N.; Castelli; Patuzzi; v. Massow, Clara; v. Metzerich; Hirschberg.",,PT19.T5 v.44,,
buch_764,record,Thalia Taschenbuch.,,Gold tooled green paper over boards; gilt edges.,1859,Thalia Taschenbuch.,Wien, Jacob Dirnböck,,,Poetry ; stories.,,"Vogl, J. N.","Steinebach; Proschko; Grillparzer; Castelli; Weigl, J. F.; Patuzzi; Bowitsch; Vogl; v. Metzerich; Siegmund.",,PT19.T5 v.46,,
buch_765,record,Thalia Taschenbuch.,,Gold tooled pink cloth over boards; gilt edges.,1861,Thalia Taschenbuch.,Wien, Leopold Sommer,,,Poetry ; novellas ; stories.,,"Steinebach, Friedrich.",Hemerlein; Patuzzi; Vogl; Bauernfeld; Grillparzer; Marschall; Plazowska; Steinebach; Castelli; Levitschnigg.,,PT19.T5 v.48,,
buch_766,record,Thalia Taschenbuch.,,Gold tooled light pink paper over boards; gilt edges.,1865,Thalia Taschenbuch.,Wien, Jacob Dirnböck,,,Poetry ; novellas ; stories.,,"Steinebach, Friedrich.","Foglar; Proschko; Steinebach; Grillparzer; Scheyrer; Laube; Rank; Vogl; Kaltenbruner; Sidonia, Anna.",,PT19.T5 v.52,,
buch_767,record,Thalia Taschenbuch.,,Copper decorated white paper over boards; gilt edges.,1869,Thalia Taschenbuch.,Wien, Jacob Dirnböck,,,Stories.,,,"Dempwolff; Trauner; Frater, Hilarius.",,PT19.T5 v.56,,
buch_768,record,Taschenbuch zum geselligen Vergnügen.,,"Red paper-covered boards, gilt edges.",1819,Taschenbuch zum geselligen Vergnügen.,Leipzig, J. F. Gleditsch,,,Dance ; music ; poetry ; drama ; stories ; puzzles ; charades.,,"Wendt, A.","Hoffmann, E. T. A.; De la Motte Fouque; Gerstenbergk; Casper; Wellentreter; Clauren; La Fontaine; Krug v. Nidda; Fink, G. W.; Wetzel, K. G.",,PT19.T352 v.29,,
buch_769,record,Taschenbuch zum geselligen Vergnügen.,,Illustrated gray paper over boards; gilt edges.,1820,Taschenbuch zum geselligen Vergnügen.,Leipzig, J. F. Gleditsch,,,Dance ; music ; poetry ; stories ; novellas ; charades.,,"Wendt, A.","v. Arnim, A.; De la Motte Fouque; Laun, F.; Bernhardi; Castelli; Hoffmann, E. T. A.; Demuth; Clauren; Rückert; Krug v. Nidda.",,PT19.T352 v.30,,
buch_770,record,Taschenbuch zum geselligen Vergnügen.,,Illustrated white paper over boards; gilt edges.,1821,Taschenbuch zum geselligen Vergnügen.,Leipzig, J. F. Gleditsch,,,Dance ; music ; poetry ; stories ; fables ; puzzles ; charades.,,"Wendt, A.","v. Arnim; Laun; v. Houwald; Castelli; Schefer, Leopold; Prätzel; Hoffmann, E. T. A.; Deinhardstein; Rückert; Hebel, J. P.",,PT19.T352 v.1,,
buch_771,record,Taschenbuch zum geselligen Vergnügen.,,Illustrated green paper pasted over pink paper over boards; gilt-edges.,1822,Taschenbuch zum geselligen Vergnügen.,Leipzig, J. F. Gleditsch,,,Poetry ; stories ; music ; novellas ; charades ; puzzles.,,"Wendt, A.","v.Arnim; v. Chezy; Hebel; Bercht; Deinhardstein; Hoffmann, E. T. A.; Tieck; Castelli; Rückert; Kapf..",,PT19.T352 v.2 ,,
buch_772,record,Taschenbuch zum geselligen Vergnügen.,,Illustrated brown paper over boards; gilt edges.,1823,Taschenbuch zum geselligen Vergnügen.,Leipzig, J. F. Gleditsch,,,Music ; poetry ; novellas ; stories ; charades ; puzzles.,,"Wendt, A.","Schefer, L.; v. Hohenhausen; Chezy; Döring; Förster; Tieck; Clauren; Rückert; Kühnel; Wetzel, K. G.\",,PT19.T352 v.3 c.1,,
buch_773,record,Taschenbuch zum geselligen Vergnügen.,,"White paper-covered boards with embossed gold design, colored illustrations, gilt edges.",1823,Taschenbuch zum geselligen Vergnügen.,Leipzig, J. F. Gleditsch,,,Music ; poetry ; novellas ; stories ; charades ; puzzles.,,"Wendt, A.","Schefer, L.; v. Hohenhausen; Chezy; Döring; Förster; Tieck; Clauren; Rückert; Kühnel; Wetzel, K. G.\",,PT19.T352 v.3 c.2,,
buch_774,record,Taschenbuch zum geselligen Vergnügen.,,Illustrated green paper over boards; gilt edges.,1823,Taschenbuch zum geselligen Vergnügen.,Leipzig, J. F. Gleditsch,,,Music ; poetry ; novellas ; stories ; charades ; puzzles.,,"Wendt, A.","Schefer, L.; v. Hohenhausen; Chezy; Döring; Förster; Tieck; Clauren; Rückert; Kühnel; Wetzel, K. G.\",,PT19.T352 v.3 c.3,,
buch_775,record,Taschenbuch zum geselligen Vergnügen.,,Illustrated green paper over boards; gilt edges.,1824,Taschenbuch zum geselligen Vergnügen.,Leipzig, J. F. Gleditsch,,,Poetry ; novellas ; stories ; musical scores.,,"Wendt, A.","v. Arnim; Chezy; Castelli; Feuchtersleben; Müller, Wilhelm; Schefer; Contessa, C. A.; Rückert; Deinhardstein; Förster.",,PT19.T352 v.4,,
buch_776,record,Taschenbuch zum geselligen Vergnügen.,,Embossed tan paper over boards; gilt edges.,1825,Taschenbuch zum geselligen Vergnügen.,Leipzig, J. F. Gleditsch,,,Music ; poetry ; stories ; novellas ; charades ; puzzles.,,"Wendt, A.","Immerman, Karl; v. Gaudy, F.; Castelli; Cläpius; Halirsch; Schefer; Rückert; Müller; Gerhard, W.; Wendler, A.",,PT19.T352 v.5,,
buch_777,record,Taschenbuch zum geselligen Vergnügen.,,Blind tooled brown paper over boards; coppered edges.,1826,Taschenbuch zum geselligen Vergnügen.,Leipzig, Johann Friedrich Gleditsch,,,Music ; poetry ; novellas ; charades ; puzzles.,,"Philippi, F.","Schefer; Philippi; Baldamus; Kühnel; Rublack; May, Sophie; Müller, W.; Krug v. Nidda; Bachmann; Robert, L.",,PT19.T352 v.6,,
buch_778,record,Taschenbuch zum geselligen Vergnügen.,,Gray paper over boards; coppered edges.,1827,Taschenbuch zum geselligen Vergnügen.,Leipzig, Leopold Voss,,,Music ; poetry ; novella ; story ; fables ; charades ; puzzles.,,,"Robert, Ludwig; Sartorius; Müller, W.; Schefer; Burckhardt; v. Tromlitz; vom Berge, Adolf; Lautsch, Fr.; v. Auersperg; v. Haugwitz.",,PT19.T352 v.7,,
buch_779,record,Taschenbuch zum geselligen Vergnügen.,,Yellow paper over boards; coppered edges.,1828,Taschenbuch zum geselligen Vergnügen.,Leipzig, Leopold Voss,,,Music ; poetry ; stories ; essays ; charades ; puzzles.,,,"Lohmann, Fr.; v. Wachsmann; Müller, W.; Hold, Carl; Bronikowski, Alex; Schefer, L.; Neuffer.",,PT19.T352 v.8,,
buch_780,record,Taschenbuch zum geselligen Vergnügen.,,"Green-blue gray paper over boards, gilt edges.",1829,Taschenbuch zum geselligen Vergnügen.,Leipzig, Leopold Voss,,,Music ; novellas ; stories ; essays ; fables.,,,"Lohmann, Fr.; Neuffer; v. Wachsmann; Eberhard; Talvj; Castelli.",,PT19.T352 v.9,,
buch_781,record,Taschenbuch für die Schaubühne auf das Jahr 1778,,Mottled morocco over boards; red edges; red spine label with gold tooling; daubed paste paper end papers.,1778,Taschenbuch für die Schaubühne auf das Jahr 1778,Gotha, Carl Wilhelm Ettlinger,,,Theater listings ; listings of actors and actresses ; anecdotes ; musical scores.,,"Reichard, H. A. G.",Meyer; Gökingk; Schubert; Marschin; Meissner; Wagner; Gramberg; Schink; Becker.,,PT19.T52 v.4,,
buch_782,record,Taschenbuch für die Schaubühne auf das Jahr 1779,,White paper wrappers with gray stars as design; gauffered edges.,1779,Taschenbuch für die Schaubühne auf das Jahr 1779,Gotha, Carl Wilhelm Ettlinger,,,Theater listings ; listings of actors and actresses ; listings of plays ; musicals ; operas.,,"Reichard, H. A. G.",Schubart; Wagner; Meissner; Lessing; Gökingk; Rothmann.,,PT19.T52 ,,
buch_783,record,Der Theater-Teufel,Former owner's sticker: B695,Rebound 1/2 cloth with black marbled boards. Yellow wrappers bound in.,1848,Der Theater-Teufel,Hamburg, B. S. Berendsohn,,,Stories ; humor ; anecdotes.,,"Mendelssohn, Josef",Saphir; Wehl; Drobisch; Nestroy; Schlönbach; Töpfer; Löwe; Marb; Gerstel; Gasbrenner.,,PT19.T525,,
buch_784,record,Theophenia. Taschenbuch religiöser Dichtungen.,,Maroon gold tooled cloth over boards; gilt edges; green paper slipcase.,1838,Theophenia. Taschenbuch religiöser Dichtungen.,Wesel, J. Bagel,,,Prayers; religious and theological discussions; explanation of christian thought.,,"August, W.","Eichendorf; Prätzel; Vogl, J. N.; Gubitz; Hungari; Hell; Jacobi; Hölty; Voss, J. H.",,PT19.T54,,
buch_785,record,Titania Taschenbuch.,,Red tooled paste paper over boards; gilt edges.,1807,Titania Taschenbuch.,Leipzig, Karl Tauchnitz.,,,Dance ; music ; poetry ; songs ; stories.,,"Lang, Carl.",Lang.,,PT19.T65,,
buch_786,record,Toiletten-Geschenk für Damen.,,White paper wrap with green-black border design rebound in navy blue cloth-covered boards.,1805,Toiletten-Geschenk für Damen.,Leipzig, Georg Voss,,,Dance ; games ; music ; domestic arts.,,,Carnier; Roller; Kosegarten; Horstig; Netto.,,PT19.T7,,
buch_787,record,Urania Taschenbuch.,,Illustrated orange paper over boards; gilt edges. ,1810,Urania Taschenbuch.,Amsterdam, Kunst- und Industrie-Comptoir,,,Poetry ; stories ; fables.,,"Spazier, J. C. W.","Jean Paul; Varnhagen; Körner, Theodor; Dippolt, Hanns Karl; Mahlmann; Kind; De la Motte Fouque; Laun; Pellegrin; v. Ahlefeldt, Charlotte.",,PT19.U7,,
buch_788,record,Urania Taschenbuch.,,Illustrated gray paper over boards; gilt edges.,1812,Urania Taschenbuch.,Amsterdam und Leipzig, Kunst und Industrie Comptoir,,,Poetry ; stories ; drama.,,"Spazier, J. C. W.","Apel, August; Falk, Joh.; v. Chezy, Helmina; De la Motte Fouque; Pellegrin; Brachmann, Louise; Haug; Kind; Jean Paul; Schlegel, A. W.",,PT19.U7,,
buch_789,record,Urania Taschenbuch.,Former owner's inscription: [illegible].,Blue paper over boards; red spine label.,1813,Urania Taschenbuch.,Amsterdam und Leipzig, Kunst und Industrie Comptoir,,,Poetry ; stories ; drama.,Same as 1812,,"Apel, August; Falk, Joh.; v. Chezy, Helmina; De la Motte Fouque; Pellegrin; Brachmann, Louise; Haug; Kind; Jean Paul; Schlegel, A. W.",,PT19.U7,,
buch_790,record,Urania Taschenbuch.,,Illustrated dark brown paper over boards; gilt edges.,1815,Urania Taschenbuch.,Leipzig und Altenburg, F. A. Brockhaus,,,Poetry ; stories ; drama.,,,"Brachmann; Körner; Isidorus; Ludwig, C. F. E.; Pichler, Caroline; Werner, F. L. Z.; Haug; Knebel; v. Chezy; Messerschmid.",,PT19.U7,,
buch_791,record,Urania Taschenbuch.,,Brown paper over boards; gilt edges.,1817,Urania Taschenbuch.,Leipzig und Altenburg," Brockhaus, F. A.",,,Poetry ; stories ; epigrams.,,,"Brachmann; De la Motte Fouque; Hoffmann, E. T. A.; Schubart; Karow, August; Conz; v. Chezy; Isidorus; Messerschmid; Gottwalt.",,PT19.U7,,
buch_792,record,Urania Taschenbuch.,,Pink paper over boards; gilt edges. ,1818,Urania Taschenbuch.,Leipzig und Altenburg," Brockhaus, F. A.",,,Poetry ; stories ; fables ; epistle; literary competition.,,,Schiller; Prätzel; Conz; De la Motte Fouque; Wetzel; Rückert; v. Chezy; Haug; Krug v. Nidda; Schubart.,,PT19.U7,,
buch_793,record,Urania Taschenbuch.,,Blue paper over boards; gilt edges; partially rebound.,1819,Urania Taschenbuch.,Leipzig, F. A. Brockhaus,,,Poetry ; stories ; fables ; epistles ; report of 1818 literary competition.,,,"Abeken; Huber, Therese; Graf v. Löben; Winkler, Carl; Teutschler; Hoffmann, E. T. A.; Rückert; Sarrazin; Werning, K. O.; Schobert, Christian.",,PT19.U7,,
buch_794,record,Urania Taschenbuch.,,Yellow paper over boards; red edges; leather spine.,1820,Urania Taschenbuch.,Leipzig, F. A. Brockhaus,,,Poetry ; novellas ; stories ; fables ; drama ; literary competition.,,,"v. Blumröder; v. Chezy; Ehrhardt; v. Houwald; Öhlenschläger; Böttinger; Clodius; Hoffmann, E. T. A.; v. Miltitz; Lehmann, J. G.",,PT19.U7,,
buch_795,record,Urania Taschenbuch.,,Green paper over boards; gilt edges; partially rebound with blue cloth.,1821,Urania Taschenbuch.,Leipzig, F. A. Brockhaus,,,Poetry ; legends ; fables ; stories ; drama.,,,"v. Chezy; Förster; Usener; Jacobs, D. F.; Malsburg; Franz, Agnes; Schütz, W.; Müller; Graf, Kalkreuth; Aline.",,PT19.U7,,
buch_796,record,Urania Taschenbuch.,Former owner's inscription: [T. v. Suder].,Red paper over boards; blue edges.,1822,Urania Taschenbuch.,Leipzig, F. A. Brockhaus,,,Poetry ; stories ; songs ; elegy.,,,"Schütz; Schwab; v. der Malsburg; Böttinger, C. W.; Rückert, W.; Guntram; Mosengeil, F.; v. Chezy.",,PT19.U7,,
buch_797,record,Urania Taschenbuch.,,Blue paper over boards; gilt edges.,1823,Urania Taschenbuch.,Leipzig, F. A. Brockhaus,,,Poetry ; stories ; novellas ; fragments of Casanova's memoirs.,,,v. Schütz; Streckfuss; Schwab; v. Raumer; Bottinger; Rückert; v. der Malsburg; Platen; Schiling; Mosengeil.,,PT19.U7,,
buch_798,record,Urania Taschenbuch.,,Blue paper over boards; gilt edges. Partially rebound with blue cloth.,1824,Urania Taschenbuch.,Leipzig, F. A. Brockhaus,,,Poetry ; epigrams ; songs ; stories.,,,"Rückert; Streckfuss; Mosengeil; v. Schütz; Müller; Sotzmann; Kuhn, F.; Graf v. Platen.",,PT19.U7,,
buch_799,record,Urania Taschenbuch.,,Rebound in gray cloth; gilt edges.,1826,Urania Taschenbuch.,Leipzig, F. A. Brockhaus,,,Novella ; drama ; fable ; stories.,,,"Tieck; Müller; Schwab; Blumenhagen; Beer, Michael; Schopenhauer, Johanna; Kruse, L.; Graf Kalckreuth.",,PT19.U7,,
buch_800,record,Urania Taschenbuch.,,BLue paper over boards; gilt edges; blue board slipcase.,1827,Urania Taschenbuch.,Leipzig, F. A. Brockhaus,,,Novellas ; fables ; stories.,,,"Müller; Graf Kalckreuth; Kruse, L.; Schwab; Blumenhagen; Ruhl, L. S.; Alexis, Willibald; Schopenhauer, Johanna. ",,PT19.U7,,
